Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
2011,12,5,1,1635,1815,XE,4459,N11137,100,74,47,60,IAH,BNA,657,5,21,0,NA,0
2011,8,31,3,1228,1310,WN,1673,N747SA,42,28,-5,-2,HOU,AUS,148,5,9,0,NA,0
2011,8,29,1,1140,1300,XE,2200,N13994,80,61,2,0,IAH,OKC,395,3,16,0,NA,0
2011,4,11,1,1551,1824,XE,2948,N25134,153,118,4,1,IAH,MKE,984,4,31,0,NA,0
2011,7,8,5,2125,2235,CO,1543,N37267,70,49,20,20,IAH,MFE,316,5,16,0,NA,0
2011,12,26,1,2033,2153,CO,1233,N14704,80,30,30,8,IAH,AUS,140,3,47,0,NA,0
2011,8,15,1,2056,2218,XE,2404,N12136,82,63,-9,1,IAH,TUL,429,5,14,0,NA,0
2011,4,3,7,636,901,MQ,3859,N520MQ,145,117,-14,-4,IAH,ORD,925,16,12,0,NA,0
2011,11,11,5,900,957,WN,12,N212WN,57,45,-3,0,HOU,DAL,239,4,8,0,NA,0
2011,1,22,6,1252,1625,OO,1127,N770SK,153,134,11,3,IAH,GRR,1042,4,15,0,NA,0
2011,4,13,3,814,1251,CO,332,N33266,217,184,22,24,IAH,LGA,1416,4,29,0,NA,0
2011,1,11,2,1626,1741,XE,2784,N16927,75,56,0,1,IAH,LIT,374,4,15,0,NA,0
2011,1,18,2,842,1120,XE,3083,N17138,158,131,64,57,IAH,MKE,984,6,21,0,NA,0
2011,3,24,4,1732,1901,CO,1689,N76514,209,192,-9,2,IAH,SAN,1303,3,14,0,NA,0
2011,8,12,5,939,1056,OO,1171,N794SK,197,181,-34,-1,IAH,BFL,1428,4,12,0,NA,0
2011,4,14,4,2131,2220,WN,1565,N783SW,49,34,20,16,HOU,AUS,148,7,8,0,NA,0
2011,7,14,4,2140,51,OO,1117,N746SK,131,112,121,130,IAH,CVG,871,6,13,0,NA,0
2011,6,24,5,757,851,WN,8,N398SW,54,43,-9,-3,HOU,DAL,239,4,7,0,NA,0
2011,2,11,5,1453,1835,CO,158,N39728,162,141,0,8,IAH,DCA,1208,5,16,0,NA,0
2011,10,7,5,1854,2126,CO,1282,N14214,272,249,-10,-1,IAH,SEA,1874,8,15,0,NA,0
2011,1,31,1,725,1041,XE,3096,N21197,136,121,-12,0,IAH,CMH,986,6,9,0,NA,0
2011,8,11,4,1102,1514,CO,1433,N33289,192,171,-15,22,IAH,LGA,1416,4,17,0,NA,0
2011,10,14,5,1954,2138,XE,4674,N18102,104,86,-7,-6,IAH,HSV,595,8,10,0,NA,0
2011,5,5,4,2012,2309,CO,616,N17620,177,153,1,-3,IAH,MSP,1034,6,18,0,NA,0
2011,7,9,6,1107,1505,CO,1474,N24224,178,162,24,27,IAH,DCA,1208,5,11,0,NA,0
2011,12,7,3,2118,125,CO,1054,N15710,187,161,7,13,IAH,EWR,1400,8,18,0,NA,0
2011,1,6,4,641,910,WN,1148,N510SW,149,137,0,1,HOU,MDW,937,5,7,0,NA,0
2011,3,30,3,1115,1409,EV,5186,N138EV,114,91,-2,3,IAH,ATL,689,10,13,0,NA,0
2011,9,3,6,1312,1451,XE,2304,N27962,99,68,41,12,IAH,GPT,376,6,25,0,NA,0
2011,3,10,4,1737,2014,CO,667,N37413,277,257,4,12,IAH,SEA,1874,6,14,0,NA,0
2011,7,19,2,1428,1542,CO,1570,N62631,74,49,-9,-7,IAH,MFE,316,8,17,0,NA,0
2011,8,18,4,2049,2221,WN,879,N659SW,92,81,-14,9,HOU,BHM,570,2,9,0,NA,0
2011,2,11,5,1743,1835,WN,922,N628SW,52,40,5,8,HOU,SAT,192,3,9,0,NA,0
2011,1,20,4,1903,2001,XE,2731,N13990,58,33,6,3,IAH,SHV,192,5,20,0,NA,0
2011,9,22,4,1601,1735,XE,2292,N14939,94,75,-5,-4,IAH,BHM,562,4,15,0,NA,0
2011,5,7,6,1136,1405,CO,267,N75429,269,248,7,6,IAH,SEA,1874,4,17,0,NA,0
2011,11,2,3,1548,1926,CO,1688,N16632,158,134,-31,-7,IAH,DTW,1075,6,18,0,NA,0
2011,12,8,4,722,927,XE,4663,N13903,125,84,9,-3,IAH,BNA,657,6,35,0,NA,0
2011,4,20,3,1439,1712,CO,767,N39415,273,245,3,-1,IAH,SEA,1874,5,23,0,NA,0
2011,9,2,5,1129,1226,XE,2817,N14942,57,47,-9,-1,IAH,HRL,295,4,6,0,NA,0
2011,11,16,3,927,1029,XE,4680,N14945,62,47,-3,7,IAH,HRL,295,5,10,0,NA,0
2011,3,22,2,944,1239,EV,5189,N607LR,115,98,-3,-2,HOU,ATL,696,5,12,0,NA,0
2011,7,25,1,1420,1556,XE,2336,N14933,96,80,-3,0,IAH,ICT,542,6,10,0,NA,0
2011,12,7,3,1315,1700,CO,1572,N16647,165,127,2,-5,IAH,RDU,1042,5,33,0,NA,0
2011,10,29,6,912,1104,XE,4320,N36915,112,98,-5,-3,IAH,MCI,643,5,9,0,NA,0
2011,8,5,5,1807,2020,CO,1015,N14214,253,228,13,23,IAH,PDX,1825,3,22,0,NA,0
2011,12,2,5,906,1004,CO,1628,N16703,58,36,-8,-4,IAH,AUS,140,8,14,0,NA,0
2011,11,30,3,1315,1457,WN,1098,N494WN,162,145,-13,0,HOU,PHX,1020,8,9,0,NA,0
2011,9,17,6,1457,1539,US,247,N839AW,162,143,-8,-3,IAH,PHX,1009,7,12,0,NA,0
2011,4,15,5,1803,1946,CO,1705,N59630,103,54,32,3,IAH,MFE,316,3,46,0,NA,0
2011,10,27,4,1054,1358,DL,1215,N766NC,124,92,-10,-6,HOU,ATL,696,13,19,0,NA,0
2011,8,1,1,1016,1339,CO,1613,N16642,143,120,-13,-4,IAH,RSW,861,4,19,0,NA,0
2011,6,28,2,636,755,F9,225,N942FR,139,122,20,21,HOU,DEN,883,9,8,0,NA,0
2011,10,5,3,1259,1706,CO,1598,N76528,187,164,8,-1,IAH,DCA,1208,5,18,0,NA,0
2011,8,10,3,1157,1446,CO,1547,N33264,169,146,25,12,IAH,ORD,925,5,18,0,NA,0
2011,5,26,4,1059,1430,XE,2520,N18557,151,133,18,1,IAH,CVG,871,7,11,0,NA,0
2011,7,12,2,1034,1244,XE,2750,N11140,130,86,42,19,IAH,HSV,595,6,38,0,NA,0
2011,12,1,4,856,1025,WN,277,N708SW,209,192,0,16,HOU,LAX,1390,9,8,0,NA,0
2011,11,26,6,1352,1729,XE,4135,N17138,157,128,40,28,IAH,RDU,1042,6,23,0,NA,0
2011,8,1,1,1016,1141,XE,2734,N12946,85,65,-5,-4,IAH,XNA,438,3,17,0,NA,0
2011,6,6,1,1754,1943,WN,2904,N525SW,109,95,18,34,HOU,STL,687,4,10,0,NA,0
2011,12,29,4,1828,1922,WN,50,N604SW,54,43,-8,-2,HOU,DAL,239,4,7,0,NA,0
2011,7,18,1,1219,1348,XE,2734,N12563,89,70,122,119,IAH,XNA,438,3,16,0,NA,0
2011,2,5,6,1753,2000,US,587,N303AW,187,158,-8,-7,IAH,PHX,1009,9,20,0,NA,0
2011,8,28,7,1309,1643,CO,1215,N73251,154,137,8,19,IAH,RDU,1042,5,12,0,NA,0
2011,6,9,4,550,1136,WN,709,N463WN,NA,NA,NA,5,HOU,MDW,937,9,8,0,NA,1
2011,2,17,4,2142,15,CO,209,N35260,273,256,17,17,IAH,PDX,1825,5,12,0,NA,0
2011,8,19,5,725,1003,DL,1512,N354NB,158,133,38,48,IAH,MSP,1034,9,16,0,NA,0
2011,10,11,2,601,726,EV,5234,N851AS,85,69,-13,-4,IAH,MEM,468,5,11,0,NA,0
2011,7,18,1,750,915,XE,2723,N14937,85,60,11,8,IAH,OKC,395,5,20,0,NA,0
2011,12,26,1,735,1208,CO,1189,N38268,213,180,0,-5,IAH,LGA,1416,7,26,0,NA,0
2011,8,13,6,707,900,XE,2573,N13553,113,98,-7,-8,IAH,BNA,657,7,8,0,NA,0
2011,6,3,5,711,858,XE,2573,N18114,107,90,-14,-9,IAH,BNA,657,4,13,0,NA,0
2011,11,2,3,1944,2039,CO,1602,N37427,55,42,-17,-2,IAH,MSY,305,2,11,0,NA,0
2011,12,13,2,738,1101,CO,1614,N75428,143,118,6,8,IAH,FLL,965,4,21,0,NA,0
2011,9,12,1,1604,1656,WN,40,N357SW,52,40,-4,4,HOU,DAL,239,3,9,0,NA,0
2011,3,15,2,1311,1612,XE,2629,N14902,121,103,-7,-4,IAH,GSP,838,5,13,0,NA,0
2011,11,20,7,1545,1641,XE,4427,N14947,56,34,2,0,IAH,LFT,201,5,17,0,NA,0
2011,7,31,7,1101,1158,XE,2296,N12135,57,39,13,8,IAH,CRP,201,4,14,0,NA,0
2011,7,23,6,1936,2245,XE,2782,N11184,129,110,2,-5,IAH,TYS,771,3,16,0,NA,0
2011,7,24,7,1431,1531,CO,1557,N16642,60,36,18,16,IAH,SAT,191,4,20,0,NA,0
2011,6,11,6,1053,1433,EV,5049,N133EV,160,126,36,7,IAH,ATL,689,11,23,0,NA,0
2011,8,11,4,1737,1828,WN,46,N520SW,51,42,-2,7,HOU,DAL,239,3,6,0,NA,0
2011,12,12,1,559,819,WN,177,N277WN,140,125,-11,-1,HOU,MDW,937,5,10,0,NA,0
2011,4,10,7,1900,1950,WN,52,N212WN,50,39,-10,0,HOU,DAL,239,5,6,0,NA,0
2011,12,12,1,1428,1743,XE,4563,N11109,135,118,0,8,IAH,CRW,975,9,8,0,NA,0
2011,1,21,5,1704,1755,WN,208,N242WN,51,42,-15,-1,HOU,MSY,303,3,6,0,NA,0
2011,5,29,7,1509,1600,OO,1133,N748SK,111,95,1,-1,IAH,ELP,667,3,13,0,NA,0
2011,2,12,6,804,958,XE,2573,N14543,114,87,52,44,IAH,BNA,657,5,22,0,NA,0
2011,3,19,6,1705,1818,XE,2834,N14937,73,53,1,-4,IAH,JAN,351,6,14,0,NA,0
2011,3,21,1,1700,2140,B6,624,N317JB,220,196,94,85,HOU,JFK,1428,9,15,0,NA,0
2011,7,2,6,2311,13,CO,1814,N56859,182,155,110,116,IAH,LAS,1222,10,17,0,NA,0
2011,3,1,2,1551,2019,CO,210,N14107,208,181,-9,1,IAH,EWR,1400,12,15,0,NA,0
2011,3,6,7,700,1008,DL,1235,N600TR,128,107,-2,0,IAH,ATL,689,6,15,0,NA,0
2011,8,21,7,1248,1351,OO,2020,N745SK,63,43,-5,-2,IAH,DFW,224,6,14,0,NA,0
2011,3,30,3,714,826,WN,1310,N401WN,72,61,-9,-1,HOU,OKC,419,3,8,0,NA,0
2011,12,16,5,1025,1412,OO,5202,N708SK,167,127,11,-5,IAH,RDU,1042,3,37,0,NA,0
2011,8,3,3,1918,2022,CO,1661,N12225,64,46,-6,3,IAH,MSY,305,3,15,0,NA,0
2011,10,19,3,1546,1734,XE,4331,N14947,108,82,-1,-4,IAH,HSV,595,4,22,0,NA,0
2011,4,7,4,1645,1747,CO,763,N39416,62,46,-4,0,IAH,MSY,305,3,13,0,NA,0
2011,3,24,4,1238,1504,OO,1191,N732SK,206,169,8,-2,IAH,SLC,1195,4,33,0,NA,0
2011,10,19,3,849,1027,XE,4188,N11539,98,78,8,-1,IAH,TUL,429,6,14,0,NA,0
2011,4,22,5,1701,1802,WN,44,N262WN,61,44,2,1,HOU,DAL,239,5,12,0,NA,0
2011,9,17,6,1542,1850,CO,1718,N18243,188,139,49,12,IAH,ORD,925,6,43,0,NA,0
2011,2,26,6,1518,1902,WN,3810,N783SW,164,145,-3,8,HOU,BWI,1246,12,7,0,NA,0
2011,7,8,5,759,947,UA,434,N474UA,228,208,-15,-6,IAH,SFO,1635,4,16,0,NA,0
2011,9,25,7,1538,1627,XE,2185,N14937,49,35,-5,3,IAH,CRP,201,4,10,0,NA,0
2011,3,22,2,805,916,US,362,N155AW,191,161,-2,0,IAH,PHX,1009,8,22,0,NA,0
2011,3,28,1,2056,2259,OO,1102,N751SK,123,107,-9,1,IAH,OMA,781,3,13,0,NA,0
2011,2,1,2,1350,1533,WN,848,N245WN,103,93,43,0,HOU,MSY,303,4,6,0,NA,0
2011,7,9,6,2227,2337,XE,2357,N13964,70,50,79,72,IAH,LRD,301,4,16,0,NA,0
2011,10,31,1,1804,1936,CO,1430,N57855,212,183,0,4,IAH,LAX,1379,10,19,0,NA,0
2011,3,9,3,1012,1145,WN,7,N213WN,93,78,15,12,HOU,BHM,570,3,12,0,NA,0
2011,8,30,2,1446,1544,XE,2625,N14930,58,44,-11,-4,IAH,HRL,295,4,10,0,NA,0
2011,11,20,7,1859,2203,WN,2341,N655WN,124,109,13,14,HOU,MCO,849,5,10,0,NA,0
2011,4,14,4,2059,2216,XE,2975,N11192,137,118,14,-1,IAH,ABQ,744,5,14,0,NA,0
2011,3,7,1,1329,1542,CO,146,N77871,133,114,-6,14,IAH,ORD,925,6,13,0,NA,0
2011,7,6,3,1312,1719,CO,1633,N19638,187,159,17,-3,IAH,RDU,1042,6,22,0,NA,0
2011,5,8,7,1650,1946,OO,1149,N758SK,116,92,-6,-5,IAH,ATL,689,8,16,0,NA,0
2011,3,2,3,630,814,WN,648,N554WN,104,94,-11,0,HOU,STL,687,4,6,0,NA,0
2011,1,23,7,1015,1125,XE,3119,N11150,70,55,-4,0,IAH,MOB,427,5,10,0,NA,0
2011,6,12,7,1503,1530,US,269,N825AW,147,131,-14,-2,IAH,PHX,1009,6,10,0,NA,0
2011,11,10,4,1137,1304,OO,5181,N719SK,147,117,1,-3,IAH,COS,809,6,24,0,NA,0
2011,10,24,1,1911,2045,CO,47,N78866,214,187,-1,1,IAH,LAX,1379,7,20,0,NA,0
2011,7,14,4,829,1131,XE,2435,N12924,122,111,12,19,IAH,JAX,817,4,7,0,NA,0
2011,2,1,2,1939,2033,CO,1411,N33264,54,31,31,34,IAH,AUS,140,5,18,0,NA,0
2011,12,20,2,2125,2214,XE,4088,N18120,49,32,-5,0,IAH,AEX,190,5,12,0,NA,0
2011,9,30,5,1739,2157,CO,1744,N76504,198,172,-5,3,IAH,LGA,1416,11,15,0,NA,0
2011,9,18,7,1839,2011,WN,417,N493WN,152,131,31,29,HOU,DEN,883,5,16,0,NA,0
2011,3,31,4,1256,1633,CO,458,N14250,157,137,-13,1,IAH,DCA,1208,4,16,0,NA,0
2011,6,28,2,1925,2247,CO,1830,N73276,142,121,12,20,IAH,PBI,956,6,15,0,NA,0
2011,12,17,6,1605,1715,CO,1186,N33203,190,171,-13,30,IAH,LAX,1379,6,13,0,NA,0
2011,12,18,7,908,1001,OO,5157,N767SK,113,101,-21,3,IAH,ABQ,744,4,8,0,NA,0
2011,2,15,2,808,1005,XE,2056,N14902,117,101,-4,-6,IAH,MCI,643,3,13,0,NA,0
2011,10,10,1,1305,1747,CO,1087,N77430,222,199,-3,0,IAH,BOS,1597,8,15,0,NA,0
2011,1,13,4,552,713,US,270,N334AW,141,128,-42,-8,IAH,PHX,1009,3,10,0,NA,0
2011,8,20,6,1254,1448,XE,2554,N15983,114,96,51,47,IAH,MCI,643,5,13,0,NA,0
2011,8,18,4,1912,1959,XE,2418,N12946,47,28,-17,-8,IAH,LCH,127,5,14,0,NA,0
2011,1,8,6,1012,1058,WN,3013,N770SA,46,31,13,12,HOU,AUS,148,5,10,0,NA,0
2011,7,17,7,1143,1153,XE,2847,N26141,130,116,-13,-2,IAH,TUS,936,4,10,0,NA,0
2011,7,20,3,1819,1951,XE,2873,N13936,92,73,-8,9,IAH,AMA,517,5,14,0,NA,0
2011,3,15,2,1738,1830,XE,2902,N12934,52,31,-8,-2,IAH,LFT,201,6,15,0,NA,0
2011,5,31,2,1440,1807,XE,2397,N14977,147,127,4,-5,IAH,CLT,913,8,12,0,NA,0
2011,10,20,4,1603,1731,CO,1257,N30401,208,178,11,8,IAH,LAS,1222,11,19,0,NA,0
2011,2,17,4,1145,1612,CO,1832,N18243,207,181,0,5,IAH,LGA,1416,6,20,0,NA,0
2011,12,16,5,2103,2229,XE,4329,N14943,86,55,187,173,IAH,HRL,295,6,25,0,NA,0
2011,12,14,3,750,1113,XE,4382,N16561,143,116,-12,-7,IAH,CLT,912,8,19,0,NA,0
2011,12,15,4,1951,2345,CO,1056,N34282,174,147,-7,-4,IAH,BWI,1235,5,22,0,NA,0
2011,6,28,2,856,1131,UA,314,N433UA,155,134,9,6,IAH,ORD,925,6,15,0,NA,0
2011,11,26,6,1659,2049,CO,1531,N36207,170,145,-10,-1,IAH,BWI,1235,7,18,0,NA,0
2011,3,27,7,1248,1344,WN,1147,N244WN,116,101,-1,3,HOU,ELP,677,4,11,0,NA,0
2011,7,10,7,1211,1333,XE,2433,N11109,82,67,43,41,IAH,LBB,458,4,11,0,NA,0
2011,11,21,1,609,830,OO,5435,N794SK,141,117,-2,9,IAH,ORD,925,11,13,0,NA,0
2011,10,14,5,1414,1718,XE,4457,N16151,124,104,2,-1,IAH,JAX,817,5,15,0,NA,0
2011,1,25,2,1728,2003,CO,667,N57862,275,254,0,3,IAH,SEA,1874,5,16,0,NA,0
2011,12,2,5,702,959,DL,810,N904DA,117,88,-16,-5,IAH,ATL,689,16,13,0,NA,0
2011,6,7,2,1320,1454,CO,1695,N75429,214,180,3,5,IAH,LAX,1379,6,28,0,NA,0
2011,3,2,3,1014,1610,CO,212,N39423,236,218,-12,-1,IAH,SJU,2007,5,13,0,NA,0
2011,12,8,4,1528,1640,OO,5180,N745SK,132,112,11,22,IAH,COS,809,5,15,0,NA,0
2011,3,19,6,1227,1550,US,1735,N449US,143,131,20,17,IAH,CLT,913,4,8,0,NA,0
2011,8,16,2,918,1053,XE,2206,N14570,95,75,28,28,IAH,AMA,517,5,15,0,NA,0
2011,2,24,4,2051,2348,WN,49,N334SW,117,103,33,41,HOU,MCO,848,5,9,0,NA,0
2011,12,6,2,825,1028,WN,640,N495WN,123,109,-27,0,HOU,MDW,937,2,12,0,NA,0
2011,3,13,7,1953,2304,XE,3137,N14171,131,102,5,8,IAH,LEX,828,10,19,0,NA,0
2011,12,16,5,559,754,US,403,N673AW,175,149,2,-1,IAH,PHX,1009,6,20,0,NA,0
2011,7,4,1,1759,2222,CO,1540,N37437,203,179,-17,4,IAH,EWR,1400,11,13,0,NA,0
2011,1,6,4,929,1042,OO,1124,N728SK,133,112,6,-6,IAH,ELP,667,4,17,0,NA,0
2011,9,2,5,1419,1552,XE,3033,N14972,93,72,-5,-1,IAH,AMA,517,5,16,0,NA,0
2011,6,20,1,1122,1256,XE,3152,N16927,94,79,-3,-3,IAH,AMA,519,6,9,0,NA,0
2011,8,28,7,800,1114,WN,1490,N395SW,134,122,-11,-5,HOU,MCO,849,6,6,0,NA,0
2011,11,19,6,938,1231,DL,1590,N994DL,113,88,-6,3,IAH,ATL,689,9,16,0,NA,0
2011,5,5,4,600,702,WN,667,N403WN,182,172,-8,0,HOU,LAS,1235,4,6,0,NA,0
2011,9,22,4,734,1119,CO,1674,N16701,165,136,-11,-1,IAH,DCA,1208,5,24,0,NA,0
2011,1,20,4,2130,2231,WN,55,N515SW,61,49,1,0,HOU,HRL,276,3,9,0,NA,0
2011,7,25,1,809,926,WN,323,N384SW,77,61,21,14,HOU,JAN,359,5,11,0,NA,0
2011,1,31,1,1016,1126,XE,2833,N14940,70,54,-7,-4,IAH,JAN,351,5,11,0,NA,0
2011,10,27,4,2029,2202,MQ,3724,N5PBMQ,213,196,2,-1,IAH,LAX,1379,6,11,0,NA,0
2011,10,17,1,1514,1632,WN,1197,N714CB,78,66,-8,-1,HOU,TUL,453,3,9,0,NA,0
2011,7,30,6,2044,2126,CO,1441,N12238,42,26,69,74,IAH,AUS,140,6,10,0,NA,0
2011,5,3,2,725,1058,CO,1868,N13138,153,119,6,0,IAH,FLL,965,7,27,0,NA,0
2011,1,8,6,1119,1457,CO,358,N15712,158,141,4,8,IAH,DCA,1208,6,11,0,NA,0
2011,9,16,5,1250,1626,XE,2493,N11199,156,136,-1,-5,IAH,GRR,1042,5,15,0,NA,0
2011,2,9,3,1210,1506,WN,2459,N512SW,116,94,36,35,HOU,JAX,816,4,18,0,NA,0
2011,5,6,5,713,834,XE,2687,N13553,81,66,-5,-2,IAH,PNS,489,4,11,0,NA,0
2011,1,31,1,1302,1357,WN,28,N490WN,55,40,-3,2,HOU,DAL,239,2,13,0,NA,0
2011,7,27,3,1811,2137,DL,54,N986DL,146,93,12,-3,IAH,ATL,689,18,35,0,NA,0
2011,2,21,1,834,1156,US,944,N409US,142,85,-10,-11,IAH,CLT,913,22,35,0,NA,0
2011,10,21,5,959,1123,WN,2090,N337SW,84,72,3,4,HOU,TUL,453,4,8,0,NA,0
2011,6,11,6,1120,1440,CO,1690,N19621,140,120,8,25,IAH,MIA,964,7,13,0,NA,0
2011,8,7,7,1444,1740,FL,288,N910AT,116,98,-14,-7,HOU,ATL,696,11,7,0,NA,0
2011,5,4,3,709,1036,US,1696,N459UW,147,119,-1,-1,IAH,CLT,913,14,14,0,NA,0
2011,5,13,5,1559,1915,CO,606,N14228,136,97,26,14,IAH,TPA,787,6,33,0,NA,0
2011,10,7,5,1606,1956,CO,1439,N16703,170,148,22,21,IAH,CLE,1091,7,15,0,NA,0
2011,7,2,6,734,835,OO,5816,N941SW,61,40,0,-1,IAH,DAL,216,4,17,0,NA,0
2011,2,15,2,1734,1825,WN,2453,N954WN,111,102,-15,-1,HOU,ELP,677,3,6,0,NA,0
2011,3,20,7,1339,1637,WN,384,N782SA,118,105,2,14,HOU,GSP,845,5,8,0,NA,0
2011,1,3,1,1136,1353,CO,270,N53442,257,224,13,11,IAH,SFO,1635,11,22,0,NA,0
2011,4,26,2,1449,1608,XE,2025,N11140,139,122,15,0,IAH,ABQ,744,3,14,0,NA,0
2011,12,25,7,1155,1317,AA,865,N4WTAA,82,40,12,0,IAH,DFW,224,9,33,0,NA,0
2011,5,16,1,1601,1749,CO,795,N37422,228,197,17,6,IAH,LAX,1379,6,25,0,NA,0
2011,2,21,1,1359,1445,WN,32,N418WN,46,38,-15,-1,HOU,DAL,239,2,6,0,NA,0
2011,9,2,5,1551,1705,AA,458,N466AA,74,41,0,1,IAH,DFW,224,6,27,0,NA,0
2011,1,5,3,1928,2232,CO,1506,N31412,124,92,26,28,IAH,TPA,787,4,28,0,NA,0
2011,3,9,3,1551,1856,EV,5190,N138EV,125,89,2,-5,HOU,ATL,696,8,28,0,NA,0
2011,2,27,7,1803,1951,OO,5845,N953SW,168,145,12,-2,IAH,TUS,936,3,20,0,NA,0
2011,8,30,2,1856,2024,F9,229,N937FR,148,119,0,-3,HOU,DEN,883,7,22,0,NA,0
2011,11,26,6,2105,2234,OO,5172,N789SK,209,185,-26,-5,IAH,BFL,1428,5,19,0,NA,0
2011,12,8,4,847,1156,US,1415,N442US,129,110,-20,-4,IAH,CLT,912,10,9,0,NA,0
2011,1,11,2,2130,2227,WN,55,N508SW,57,46,-3,0,HOU,HRL,276,3,8,0,NA,0
2011,9,2,5,1304,1421,UA,737,N592UA,137,112,-1,4,IAH,DEN,862,6,19,0,NA,0
2011,9,2,5,1039,1157,XE,2482,N13964,78,60,-1,-6,IAH,GPT,376,5,13,0,NA,0
2011,9,12,1,741,1046,CO,1454,N38727,125,104,-7,-4,IAH,TPA,787,6,15,0,NA,0
2011,5,21,6,1102,1158,WN,1317,N660SW,56,45,-7,-3,HOU,MSY,303,3,8,0,NA,0
2011,6,20,1,1947,2044,WN,213,N456WN,57,45,174,182,HOU,MSY,303,4,8,0,NA,0
2011,11,10,4,1025,1151,XE,4180,N15912,86,45,19,15,IAH,MOB,427,6,35,0,NA,0
2011,9,18,7,1545,1732,XE,2474,N13992,107,87,8,15,IAH,BNA,657,5,15,0,NA,0
2011,8,1,1,1429,1523,CO,1541,N17627,54,26,1,-1,IAH,AUS,140,5,23,0,NA,0
2011,12,26,1,2305,2348,CO,1422,N37274,43,28,-10,5,IAH,AUS,140,6,9,0,NA,0
2011,4,21,4,1735,1844,OO,1102,N743SK,129,110,2,0,IAH,ABQ,744,5,14,0,NA,0
2011,7,28,4,723,1058,CO,1487,N75858,155,124,8,-2,IAH,MCO,854,5,26,0,NA,0
2011,9,9,5,1654,1746,WN,37,N957WN,52,44,-9,-1,HOU,MSY,302,2,6,0,NA,0
2011,5,21,6,1314,1537,WN,3301,N758SW,NA,NA,NA,4,HOU,LAS,1235,6,7,0,NA,1
2011,12,21,3,716,1130,XE,4598,N13133,194,142,30,6,IAH,DTW,1075,18,34,0,NA,0
2011,4,28,4,729,1113,WN,349,N242WN,164,149,-12,4,HOU,BWI,1246,6,9,0,NA,0
2011,4,26,2,2103,2232,WN,117,N257WN,89,75,67,58,HOU,OKC,419,3,11,0,NA,0
2011,10,10,1,1700,1751,WN,2154,N525SW,111,95,-4,0,HOU,ELP,677,3,13,0,NA,0
2011,2,21,1,947,1059,OO,1177,N795SK,132,116,-1,7,IAH,COS,809,4,12,0,NA,0
2011,11,6,7,2041,2351,CO,1523,N76526,130,108,9,21,IAH,PBI,956,5,17,0,NA,0
2011,2,11,5,1257,1553,CO,1757,N18622,116,90,-6,7,IAH,ATL,689,8,18,0,NA,0
2011,3,28,1,1622,1911,XE,2122,N17196,169,139,18,7,IAH,MSP,1034,4,26,0,NA,0
2011,8,18,4,1041,1303,WN,1106,N716SW,142,129,3,6,HOU,MDW,937,2,11,0,NA,0
2011,4,16,6,1851,2104,XE,2712,N25134,133,112,9,-4,IAH,DSM,802,7,14,0,NA,0
2011,6,5,7,1741,1850,CO,5,N16642,69,46,-2,-4,IAH,MSY,305,4,19,0,NA,0
2011,8,20,6,1637,2033,CO,1172,N17233,176,159,-4,7,IAH,BWI,1235,5,12,0,NA,0
2011,10,9,7,1817,1900,CO,1204,N38443,163,135,30,37,IAH,PHX,1009,9,19,0,NA,0
2011,5,22,7,2210,29,CO,620,N54241,199,170,57,50,IAH,SLC,1195,17,12,0,NA,0
2011,11,18,5,1437,1646,XE,4706,N11150,129,113,-4,-3,IAH,CID,845,4,12,0,NA,0
2011,4,14,4,1554,1656,CO,33,N47414,62,47,13,19,IAH,MSY,305,4,11,0,NA,0
2011,8,12,5,2045,2153,CO,1421,N57868,188,166,-3,15,IAH,LAX,1379,10,12,0,NA,0
2011,9,1,4,1849,2200,CO,1586,N76508,131,113,-1,-1,IAH,MCO,854,5,13,0,NA,0
2011,10,14,5,1738,1831,XE,4408,N15948,53,33,-4,-2,IAH,LFT,201,5,15,0,NA,0
2011,4,3,7,1734,2033,XE,2700,N14972,119,96,-2,-1,IAH,ATL,689,9,14,0,NA,0
2011,11,29,2,1606,1734,CO,1187,N27213,208,177,13,11,IAH,LAS,1222,7,24,0,NA,0
2011,3,21,1,2045,2218,CO,1459,N77510,213,193,-16,-5,IAH,SNA,1347,7,13,0,NA,0
2011,11,25,5,1002,1101,WN,16,N318SW,59,44,1,2,HOU,DAL,239,8,7,0,NA,0
2011,2,9,3,2106,2237,XE,2361,N13553,91,64,1,-7,IAH,TUL,429,7,20,0,NA,0
2011,4,1,5,1457,1622,CO,1821,N39726,205,185,-6,7,IAH,SNA,1347,5,15,0,NA,0
2011,11,9,3,608,737,CO,1284,N29717,149,119,-3,8,IAH,DEN,862,12,18,0,NA,0
2011,5,5,4,1303,1557,CO,206,N33289,114,97,-10,-2,IAH,TPA,787,6,11,0,NA,0
2011,3,13,7,744,1155,CO,332,N39297,191,174,-16,-1,IAH,LGA,1416,5,12,0,NA,0
2011,4,8,5,633,801,WN,1708,N466WN,208,195,-24,-2,HOU,LAX,1390,5,8,0,NA,0
2011,7,29,5,836,919,WN,1,N235WN,43,34,9,16,HOU,CRP,187,4,5,0,NA,0
